SMILES,Tg,PID,Polymer Class,Tensile_Strength,Elastic_Modulus
*CC(*)OC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,54.0,P030124,Polyvinyls,49.08,1.22
*CC(*)NC(=O)OC(C)(C)C,120.0,P030125,Polyvinyls,46.06,1.43
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-18.0,P030126,Polyvinyls,34.61,0.4
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-9.0,P030127,Polyvinyls,35.08,0.59
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-10.0,P030128,Polyvinyls,37.11,0.58
*CC(*)OC(=O)C(F)(F)C(F)(F)F,42.0,P030129,Polyvinyls,39.77,0.99
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,20.0,P030130,Polyvinyls,40.09,0.78
*CC(*)OC(=O)c1ccncc1,98.5,P030131,Polyvinyls,51.65,2.27
*CC(*)OC(=O)c1ccc(C(C)C)cc1,67.7,P030132,Polyvinyls,54.86,1.84
*CC(*)OC(=O)C(C)(C(C)C)C(C)C,120.0,P030133,Polyvinyls,37.25,1.44
*CC(*)OC(=O)c1ccccc1OC,65.0,P030134,Polyvinyls,54.98,1.88
*CC(*)OC(=O)c1cccc(OC)c1,44.0,P030135,Polyvinyls,47.02,1.97
*CC(*)OC(=O)c1ccc(OC)cc1,86.5,P030136,Polyvinyls,53.7,1.94
*CC(*)OC(=O)c1ccccc1C,42.5,P030137,Polyvinyls,48.47,1.81
*CC(*)OC(=O)c1cccc(C)c1,49.0,P030138,Polyvinyls,48.77,1.81
*CC(*)OC(=O)c1ccc(C)cc1,73.5,P030139,Polyvinyls,52.93,2.06
*CC(*)OC(=O)CC(C)(C)c1ccccc1,20.0,P030140,Polyvinyls,44.61,1.57
*CC(*)OC(=O)c1cccc([Si](C)(C)C)c1,80.0,P030141,Polyvinyls,54.83,1.88
*CC(*)OC(=O)c1ccc([Si](C)(C)C)cc1,130.5,P030142,Polyvinyls,64.33,2.17
*CC(*)OC(=O)C(C)(C)CCC,10.0,P030143,Polyvinyls,30.05,0.77
*CC(*)OC(=O)C(C)(C)C(C)(C)CC,90.0,P030144,Polyvinyls,35.51,1.12
*CC(*)OC(=O)C(C)(C)C(C)C(C)C,55.0,P030145,Polyvinyls,35.3,1.11
*CC(*)OC(=O)C(C)(C)CC(C)(C)C,55.0,P030146,Polyvinyls,39.79,1.1
*CC(*)OC(=O)c1cccnc1,86.5,P030147,Polyvinyls,51.79,1.96
*CC(*)OC(=O)c1cccc([N+](=O)[O-])c1,93.0,P030148,Polyvinyls,57.97,1.95
*CC(*)OC(F)(C(F)(F)F)C(F)(F)F,65.0,P030163,Polyvinyls,38.66,1.29
*CC(*)OC(=O)CCl,20.45,P030166,Polyvinyls,29.7,0.96
*CC(*)c1cccs1,71.0,P030168,"Polystyrenes, Polyvinyls",54.83,1.97
*CC(*)(CC(=O)OCCCCCCC)C(=O)OCCCCCCC,-23.0,P030177,"Polyacrylics, Polyvinyls",12.66,0.1
*CC(*)OC(=O)C1CCCC1,36.0,P030178,Polyvinyls,34.58,1.12
*CC(*)OC(=O)C1(C)CCCCC1,86.0,P030179,Polyvinyls,41.21,1.3
*CC(*)P(=O)(c1ccccc1)c1ccccc1,127.5,P030180,Polyvinyls,70.54,2.99
*CC(*)P(=O)(OCC)N(C)C,32.0,P030181,Polyvinyls,32.74,0.82
*CC(*)P(=O)(Oc1ccccc1)N(C)C,27.0,P030182,Polyvinyls,46.0,1.68
*CC(*)c1nc(C)nc(C)n1,70.0,P030183,"Polystyrenes, Polyvinyls",56.35,1.85
*C1Cc2ccccc2C1*,188.5,P030187,Polydienes,70.31,2.76
*CC(OC)C1C(=O)OC(=O)C1*,153.5,P030191,Polyanhydrides/thioanhydrides,49.64,1.69
*CC(OC)C(C(=O)O)C(*)C(=O)O,144.0,P030192,Polyvinyls,38.68,1.34
*CCC/C=C(/*)c1ccc(OC)cc1,11.0,P030195,Polyvinyls,45.59,1.54
*CCC/C=C(/*)c1ccccc1,0.0,P030196,Polyvinyls,42.12,1.46
*CCC/C=C(/*)c1ccc(Cl)cc1,16.0,P030197,Polyvinyls,43.93,1.65
*/C(C)=C(/*)[Si](C)(C)C,75.0,P030198,Polyvinyls,38.22,1.33
*/C(C)=C(/*)c1ccc([Si](C)(C)C)cc1,-5.0,P030205,Polyvinyls,50.87,1.82
*CC(*)CNc1ccc([N+](=O)[O-])cc1,144.0,P034237,Polyvinyls,57.59,2.11
*CC(*)CNc1ccc([N+](=O)[O-])cn1,151.0,P034238,Polyvinyls,56.83,2.12
*CC(*)CNc1ccc([N+](=O)[O-])cc1C,151.0,P034239,Polyvinyls,62.38,2.39
*CC(*)CNc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,153.0,P034240,Polyvinyls,56.44,2.39
*CC(*)CNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],160.0,P034241,Polyvinyls,59.86,2.47
*CC1CC(*)C(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1OC(=O)CCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,14.5,P034359,Polyvinyls,78.42,3.09
*CC1CC(*)C(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,30.5,P034360,Polyvinyls,60.36,2.14
*CCC1CC(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)CC1*,24.0,P034361,Polyvinyls,53.21,1.89
*CC(*)n1ccnc1,175.0,P034424,Polyvinyls,58.58,2.69
*CC/C=C(/*)[Sn](CCCC)(CCCC)CCCC,-80.0,P034524,Polyvinyls,14.09,0.1
*C(F)(F)C(*)(F)OC(F)C(F)F,35.0,P034596,Other polymers,32.94,0.97
*CC(*)C(=O)c1ccc(Br)cc1,101.5,P034597,Polyvinyls,60.63,2.3
*CC(*)OC(=O)CC1CCCC1,-3.0,P034603,Polyvinyls,31.17,0.74
*CC(*)N1CCCC1=O,158.0,P039005,Polyvinyls,52.08,1.55
*CCC1CC2C(CC(*)C2OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1OC(=O)CCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,23.5,P039028,Polyvinyls,82.02,3.01
*CC(*)C(=O)O,115.0,P040001,"Polyacrylics, Polyvinyls",40.77,1.48
*CC(*)C(=O)OC,10.0,P040002,"Polyacrylics, Polyvinyls",28.83,0.94
*CC(*)C(=O)OCC,-20.0,P040003,"Polyacrylics, Polyvinyls",28.03,0.81
*CC(*)C(=O)OCCC,-38.5,P040004,"Polyacrylics, Polyvinyls",21.65,0.62
*CC(*)C(=O)OC(C)C,-5.0,P040005,"Polyacrylics, Polyvinyls",31.92,0.8
*CC(*)C(=O)OCCCC,-49.0,P040006,"Polyacrylics, Polyvinyls",21.09,0.52
*CC(*)C(=O)OCC(C)C,25.0,P040007,"Polyacrylics, Polyvinyls",33.49,0.89
*CC(*)C(=O)OC(C)CC,-20.0,P040008,"Polyacrylics, Polyvinyls",26.54,0.67
*CC(*)C(=O)OC(C)(C)C,40.0,P040010,"Polyacrylics, Polyvinyls",36.07,1.17
*CC(*)C(=O)OCCCCCC,-57.0,P040011,"Polyacrylics, Polyvinyls",16.96,0.4
*CC(*)C(=O)OCCCCCCC,-60.0,P040012,"Polyacrylics, Polyvinyls",17.77,0.28
*CC(*)C(=O)OCCCCCCCC,-65.0,P040013,"Polyacrylics, Polyvinyls",15.08,0.24
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCC,-42.5,P040017,"Polyacrylics, Polyvinyls",5.0,0.1
*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,100.0,P040020,"Polyacrylics, Polyvinyls",41.55,1.34
*CC(*)C(=O)OCC(F)(F)F,3.1,P040021,"Polyacrylics, Polyvinyls",32.14,0.89
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,-26.0,P040022,"Polyacrylics, Polyvinyls",29.14,0.65
*CC(*)C(=O)OC(C(F)(F)F)C(F)(F)F,42.3,P040023,"Polyacrylics, Polyvinyls",40.94,1.13
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,10.0,P040024,"Polyacrylics, Polyvinyls",36.34,0.82
*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,-22.0,P040027,"Polyacrylics, Polyvinyls",30.78,0.65
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,-30.0,P040028,"Polyacrylics, Polyvinyls",31.56,0.61
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-37.0,P040030,"Polyacrylics, Polyvinyls",32.26,0.5
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-39.0,P040031,"Polyacrylics, Polyvinyls",32.14,0.47
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-17.0,P040032,"Polyacrylics, Polyvinyls",34.1,0.5
*CC(*)C(=O)OCCOC,-34.0,P040034,"Polyacrylics, Polyvinyls",21.02,0.58
*CC(*)C(=O)OCCOCC,-50.0,P040035,"Polyacrylics, Polyvinyls",19.75,0.43
*CC(*)C(=O)OCCCOC,-66.5,P040036,"Polyacrylics, Polyvinyls",16.78,0.4
*CC(*)C(=O)OCCCOCC,-61.5,P040037,"Polyacrylics, Polyvinyls",17.81,0.32
*CC(*)C(=O)OCCOCC(F)(F)F,-38.0,P040038,"Polyacrylics, Polyvinyls",24.05,0.55
*CC(*)C(=O)OCCOC(F)(F)C(F)F,-22.0,P040039,"Polyacrylics, Polyvinyls",22.62,0.54
*CC(*)C(=O)OCCOCC(F)(F)C(F)(F)C(F)(F)F,-45.0,P040040,"Polyacrylics, Polyvinyls",24.68,0.39
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,-55.0,P040041,"Polyacrylics, Polyvinyls",27.74,0.41
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,-49.0,P040042,"Polyacrylics, Polyvinyls",25.0,0.41
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,-68.0,P040043,"Polyacrylics, Polyvinyls",23.96,0.28
*CC(*)(C)C(=O)O,161.7,P040047,"Polyacrylics, Polyvinyls",42.85,1.79
*CC(*)(C)C(=O)OC,108.0,P040048,"Polyacrylics, Polyvinyls",37.67,1.46
*CC(*)(C)C(=O)OCC,66.0,P040049,"Polyacrylics, Polyvinyls",33.25,1.21
*CC(*)(C)C(=O)OCCC,43.0,P040050,"Polyacrylics, Polyvinyls",32.09,1.06
*CC(*)(C)C(=O)OC(C)C,85.0,P040051,"Polyacrylics, Polyvinyls",39.31,1.39
*CC(*)(C)C(=O)OCCCC,25.0,P040052,"Polyacrylics, Polyvinyls",30.3,0.85
*CC(*)(C)C(=O)OC(C)CC,60.0,P040053,"Polyacrylics, Polyvinyls",31.65,1.03
*CC(*)(C)C(=O)OC(C)(C)C,107.0,P040055,"Polyacrylics, Polyvinyls",43.47,1.54
*CC(*)(C)C(=O)OCCCCCC,-5.0,P040056,"Polyacrylics, Polyvinyls",26.28,0.62
*CC(*)(C)C(=O)OCCCCCCCC,-11.0,P040059,"Polyacrylics, Polyvinyls",21.17,0.5
*CC(*)(C)C(=O)OCCCCCCCCCCCC,-47.9,P040060,"Polyacrylics, Polyvinyls",12.32,0.12
*CC(*)(C)C(=O)OCCCCCCCCCCCCCC,-72.0,P040061,"Polyacrylics, Polyvinyls",7.23,0.1
*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCCCC,-100.0,P040063,"Polyacrylics, Polyvinyls",5.0,0.1
*CC(*)(C)C(=O)OC1CCCCC1,88.0,P040064,"Polyacrylics, Polyvinyls",39.33,1.4
*CC(*)(C)C(=O)OC1CCCCC1C,85.0,P040066,"Polyacrylics, Polyvinyls",38.62,1.28
*CC(*)(C)C(=O)OC1CCC(C)CC1,109.0,P040067,"Polyacrylics, Polyvinyls",45.72,1.48
*CC(*)(C)C(=O)OC1CCCC(C)C1,89.0,P040068,"Polyacrylics, Polyvinyls",42.27,1.35
*CC(*)(C)C(=O)OC1CC(C)CC(C)(C)C1,125.0,P040069,"Polyacrylics, Polyvinyls",47.56,1.62
*CC(*)(C)C(=O)Oc1ccccc1,110.0,P040071,"Polyacrylics, Polyvinyls",52.87,2.08
*CC(*)(C)C(=O)OCc1ccccc1,54.0,P040073,"Polyacrylics, Polyvinyls",52.94,1.99
*CC(*)(C)C(=O)OCCc1ccccc1,49.0,P040074,"Polyacrylics, Polyvinyls",47.75,1.75
*CC(*)(C)C(=O)OCCF,90.0,P040081,"Polyacrylics, Polyvinyls",39.51,1.18
*CC(*)(C)C(=O)OCCCl,63.0,P040082,"Polyacrylics, Polyvinyls",33.97,1.07
*CC(*)(C)C(=O)OCCBr,52.0,P040083,"Polyacrylics, Polyvinyls",40.29,0.97
*CC(*)(C)C(=O)OCC(F)(F)F,75.0,P040084,"Polyacrylics, Polyvinyls",41.98,1.29
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,80.0,P040085,"Polyacrylics, Polyvinyls",39.66,1.04
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,75.0,P040088,"Polyacrylics, Polyvinyls",45.59,1.13
*CC(*)(C)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,110.0,P040097,"Polyacrylics, Polyvinyls",60.89,2.14
*CC(*)(C)C(=O)OCc1ccccc1Cl,54.1,P040099,"Polyacrylics, Polyvinyls",55.09,1.91
*CC(*)(C)C(=O)OCCO,91.2,P040102,"Polyacrylics, Polyvinyls",39.12,1.3
*CC(*)(C)C(=O)OCCOCC,-16.0,P040103,"Polyacrylics, Polyvinyls",23.95,0.65
*CC(*)(C)C(=O)OCC1CCCO1,105.0,P040106,"Polyacrylics, Polyvinyls",40.83,1.36
*CC(*)(C)C(=O)OCc1ccco1,111.0,P040107,"Polyacrylics, Polyvinyls",51.94,2.15
*CC(*)(C)C(=O)OCCN(C)C,28.62,P040112,"Polyacrylics, Polyvinyls",30.22,0.9
*CC(*)(C)C(=O)OCCN(CC)CC,26.0,P040114,"Polyacrylics, Polyvinyls",26.48,0.85
*CC(*)(Cl)C(=O)OC,125.0,P040116,"Polyacrylics, Polyvinyls",46.07,1.48
*CC(*)(Cl)C(=O)OCC,84.0,P040117,"Polyacrylics, Polyvinyls",37.0,1.18
*CC(*)C(N)=O,193.0,P040127,"Polyacrylics, Polyvinyls",53.44,1.74
*CC(*)C(=O)NC(C)C,134.62,P040128,"Polyacrylics, Polyvinyls",39.29,1.6
*CC(*)C(=O)OC(CC)CC,-6.0,P040141,"Polyacrylics, Polyvinyls",25.47,0.67
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-35.0,P040145,"Polyacrylics, Polyvinyls",25.22,0.44
*CC(*)C(=O)OCC(CC)CCCC,-62.0,P040147,"Polyacrylics, Polyvinyls",15.92,0.31
*CC(*)C(=O)OCCCCCCCCC,-89.0,P040148,"Polyacrylics, Polyvinyls",10.47,0.1
*CC(*)C(=O)OC1CCCCC1,25.0,P040149,"Polyacrylics, Polyvinyls",31.7,0.91
*CC(*)C(=O)OC1CC(C)CC(C)(C)C1,15.0,P040150,"Polyacrylics, Polyvinyls",34.32,1.01
*CC(*)(C)C(=O)OCCCCCCCCCC,-64.5,P040152,"Polyacrylics, Polyvinyls",13.88,0.12
*CC(*)(C)C(=O)OC1CC2CCC1(C)C2(C)C,180.5,P040155,"Polyacrylics, Polyvinyls",54.29,1.81
*CC(*)(Cl)C(=O)OCCC,66.0,P040156,"Polyacrylics, Polyvinyls",33.44,1.1
*CC(*)(Cl)C(=O)OCCCC,42.0,P040157,"Polyacrylics, Polyvinyls",34.04,0.92
*CC(*)(C#N)C(=O)OC,147.5,P040159,"Polyacrylics, Polyvinyls",43.92,1.74
*CC(*)C(=O)OCC(C)CC,-32.0,P040160,"Polyacrylics, Polyvinyls",25.84,0.62
*CC(*)C(=O)OCC(C)(C)C,22.0,P040164,"Polyacrylics, Polyvinyls",32.38,0.87
*CC(*)C(=O)OCCC#N,4.0,P040168,"Polyacrylics, Polyvinyls",27.61,0.76
*CC(*)C(=O)OCF,15.0,P040172,"Polyacrylics, Polyvinyls",32.92,0.84
*CC(*)C(=O)OCCOCCOC(F)(F)C(F)F,-40.0,P040175,"Polyacrylics, Polyvinyls",17.28,0.31
*CC(*)C(=O)OCCSC,-60.0,P040177,"Polyacrylics, Polyvinyls",20.66,0.44
*CC(*)C(=O)OCCCSC,-65.0,P040178,"Polyacrylics, Polyvinyls",20.32,0.37
*CC(*)C(=O)OCCSCC,-71.0,P040179,"Polyacrylics, Polyvinyls",19.17,0.35
*CC(*)C(=O)OCCCCSC,-70.0,P040180,"Polyacrylics, Polyvinyls",17.83,0.29
*CC(*)C(=O)OCCCSCC,-76.0,P040181,"Polyacrylics, Polyvinyls",17.41,0.26
*CC(*)C(=O)OCCSCC#N,-24.0,P040182,"Polyacrylics, Polyvinyls",21.84,0.57
*CC(*)C(=O)OCCSCCC#N,-50.0,P040183,"Polyacrylics, Polyvinyls",20.08,0.41
*CC(*)C(=O)OCCSCCCC#N,-58.0,P040184,"Polyacrylics, Polyvinyls",19.54,0.33
*CC(*)C(=O)OCCCSCCC#N,-58.0,P040185,"Polyacrylics, Polyvinyls",17.92,0.28
*CC(*)C(=O)OCCCCCCSCC#N,-59.0,P040186,"Polyacrylics, Polyvinyls",16.94,0.22
*CC(*)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,104.0,P040187,"Polyacrylics, Polyvinyls",44.08,1.26
*CC(*)C(=O)N1CCCCC1,108.0,P040188,"Polyacrylics, Polyvinyls",39.8,1.43
*CC(*)C(=O)N1CCOCC1,150.0,P040189,"Polyacrylics, Polyvinyls",51.99,1.72
*CC(*)C(=O)Oc1ccccc1,60.0,P040191,"Polyacrylics, Polyvinyls",54.08,2.0
*CC(*)C(=O)Oc1ccccc1C,51.5,P040192,"Polyacrylics, Polyvinyls",57.24,2.0
*CC(*)C(=O)Oc1cccc(C)c1,24.5,P040193,"Polyacrylics, Polyvinyls",50.54,1.79
*CC(*)C(=O)Oc1ccc(C)cc1,42.5,P040194,"Polyacrylics, Polyvinyls",55.53,2.01
*CC(*)C(=O)Oc1ccccc1C(C)(C)C,72.0,P040195,"Polyacrylics, Polyvinyls",59.92,2.0
*CC(*)C(=O)Oc1ccc(C(C)(C)C)cc1,71.0,P040196,"Polyacrylics, Polyvinyls",52.2,2.18
*CC(*)C(=O)Oc1ccc(OC)cc1,50.5,P040197,"Polyacrylics, Polyvinyls",48.71,1.85
*CC(*)C(=O)Oc1ccccc1C(=O)OC,46.0,P040198,"Polyacrylics, Polyvinyls",47.98,1.82
*CC(*)C(=O)Oc1ccccc1C(=O)OCC,30.0,P040199,"Polyacrylics, Polyvinyls",53.47,1.86
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,38.0,P040200,"Polyacrylics, Polyvinyls",54.45,1.71
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,24.0,P040201,"Polyacrylics, Polyvinyls",51.35,1.72
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,67.0,P040202,"Polyacrylics, Polyvinyls",56.76,1.99
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,37.0,P040203,"Polyacrylics, Polyvinyls",50.29,1.65
*CC(*)C(=O)Oc1ccc(C(=O)OCCCC)cc1,13.0,P040204,"Polyacrylics, Polyvinyls",46.06,1.57
*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,110.0,P040205,"Polyacrylics, Polyvinyls",77.97,2.71
*CC(*)C(=O)OCc1ccccc1,9.25,P040206,"Polyacrylics, Polyvinyls",49.12,1.51
*CC(*)C(=O)OCCc1ccccc1,-3.0,P040207,"Polyacrylics, Polyvinyls",45.87,1.64
*CC(*)C(=O)Oc1cccc(N(C)C)c1,47.0,P040208,"Polyacrylics, Polyvinyls",46.14,1.79
*CC(*)C(=O)Oc1ccc(C#N)cc1,92.0,P040210,"Polyacrylics, Polyvinyls",53.93,2.22
*CC(*)C(=O)OCc1ccc(C#N)cc1,44.0,P040211,"Polyacrylics, Polyvinyls",51.36,1.69
*CC(*)C(=O)Oc1ccccc1Cl,318.0,P040212,"Polyacrylics, Polyvinyls",76.26,3.4
*CC(*)C(=O)Oc1ccc(Cl)cc1Cl,60.0,P040213,"Polyacrylics, Polyvinyls",50.46,1.81
*CC(*)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,145.0,P040214,"Polyacrylics, Polyvinyls",72.85,2.25
*CC(*)C(=O)Oc1cccc2ccccc12,85.0,P040215,"Polyacrylics, Polyvinyls",65.5,3.09
*CC(*)C(=O)N(C)C,114.0,P040217,"Polyacrylics, Polyvinyls",40.65,1.37
*CC(*)C(=O)NC(C)(C)C,135.0,P040220,"Polyacrylics, Polyvinyls",45.84,1.53
*CC(*)(C)C(=O)OCCCCC,10.0,P040228,"Polyacrylics, Polyvinyls",24.53,0.81
*CC(*)(C)C(=O)OCC(CC)CCCC,-10.0,P040229,"Polyacrylics, Polyvinyls",21.01,0.59
*CC(*)(C)C(=O)OCCC(C)(C)C,45.0,P040230,"Polyacrylics, Polyvinyls",36.44,0.93
*CC(*)(C)C(=O)OC(C)C(C)(C)C,108.0,P040231,"Polyacrylics, Polyvinyls",44.07,1.31
*CC(*)(C)C(=O)OCCC(C)CC(C)(C)C,1.0,P040232,"Polyacrylics, Polyvinyls",27.09,0.72
*CC(*)(C)C(=O)OCCOC,24.0,P040233,"Polyacrylics, Polyvinyls",30.4,0.92
*CC(*)(C)C(=O)OCCOCCO,20.0,P040234,"Polyacrylics, Polyvinyls",25.25,0.78
*CC(*)(C)C(=O)OCC(C)O,76.0,P040235,"Polyacrylics, Polyvinyls",37.34,1.15
*CC(*)(C)C(=O)OCC(O)CO,84.4,P040236,"Polyacrylics, Polyvinyls",34.04,1.25
*CC(*)(C)C(=O)OCCNC(C)(C)C,41.0,P040237,"Polyacrylics, Polyvinyls",32.32,0.95
*CC(*)(C)C(=O)OCCC#N,91.0,P040239,"Polyacrylics, Polyvinyls",37.36,1.28
*CC(*)(C)C(=O)OCCO[N+](=O)[O-],55.0,P040241,"Polyacrylics, Polyvinyls",29.6,1.04
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,47.0,P040244,"Polyacrylics, Polyvinyls",34.93,0.84
*CC(*)(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,49.0,P040245,"Polyacrylics, Polyvinyls",45.95,0.83
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,-15.0,P040246,"Polyacrylics, Polyvinyls",29.13,0.4
*CC(*)(C)C(=O)OCCS(=O)CC,25.0,P040247,"Polyacrylics, Polyvinyls",27.99,0.87
*CC(*)(C)C(=O)O[Si](C)(C)C,97.5,P040248,"Polyacrylics, Polyvinyls",42.12,1.42
*CC(*)(C)C(=O)OCC1(C)COCOC1,142.0,P040250,"Polyacrylics, Polyvinyls",46.07,1.39
*CC(*)(C)C(=O)OCC1(C)COC(C)(C)OC1,108.0,P040251,"Polyacrylics, Polyvinyls",41.96,1.22
*CC(*)(C)C(=O)OCC(C)(C)C1OCC(C)(C)CO1,118.0,P040252,"Polyacrylics, Polyvinyls",44.79,1.36
*CC(*)(C)C(=O)OC12CC3CC(CC(C3)C1)C2,183.0,P040253,"Polyacrylics, Polyvinyls",48.74,1.72
*CC(*)(C)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,194.0,P040254,"Polyacrylics, Polyvinyls",50.57,1.74
*CC(*)(C)C(=O)Oc1ccc(CC#N)cc1,131.0,P040255,"Polyacrylics, Polyvinyls",65.52,2.39
*CC(*)(C)C(=O)Oc1ccc(C(=O)OC)cc1,109.0,P040256,"Polyacrylics, Polyvinyls",53.51,2.25
*CC(*)(CC)C(=O)OCC,27.0,P040261,"Polyacrylics, Polyvinyls",32.62,0.9
*CC(*)(CC(=O)OCC)C(=O)OCC,65.5,P040262,"Polyacrylics, Polyvinyls",32.3,1.0
*CC(*)(CC(=O)OCCCC)C(=O)OCCCC,24.0,P040263,"Polyacrylics, Polyvinyls",26.1,0.66
*CC(*)(C#N)C(=O)OCCCC,117.0,P040264,"Polyacrylics, Polyvinyls",39.09,1.26
*CC(*)(F)C(=O)OC,142.0,P040265,"Polyacrylics, Polyvinyls",48.74,1.47
*CC(*)(CF)C(=O)OCC,43.0,P040267,"Polyacrylics, Polyvinyls",33.34,0.98
*CC(*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,142.0,P040269,"Polyacrylics, Polyvinyls",51.37,1.35
*CC(*)(CC(=O)OCC1CCCCC1)C(=O)OCC1CCCCC1,83.0,P040270,"Polyacrylics, Polyvinyls",40.31,1.02
*CC(*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,48.0,P040271,"Polyacrylics, Polyvinyls",34.44,0.78
*CC(*)(CC(=O)OCCCC1CCCCC1)C(=O)OCCCC1CCCCC1,7.0,P040272,"Polyacrylics, Polyvinyls",25.0,0.42
*CC(*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,132.0,P040273,"Polyacrylics, Polyvinyls",77.44,2.68
*CC(*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,55.0,P040274,"Polyacrylics, Polyvinyls",65.77,2.57
*CC(*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,45.0,P040275,"Polyacrylics, Polyvinyls",65.84,2.45
*CC(*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,-8.0,P040276,"Polyacrylics, Polyvinyls",54.26,2.02
*CC(*)C(=O)Oc1ccc(Cl)cc1,330.0,P040278,"Polyacrylics, Polyvinyls",76.62,3.43
*CC(*)(C)C(=O)Oc1ccc(C#N)cc1,155.0,P040279,"Polyacrylics, Polyvinyls",66.65,2.28
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-68.0,P040283,"Polyacrylics, Polyvinyls",25.58,0.2
*CC(*)C(=O)OCCC(C)OC,-56.0,P040288,"Polyacrylics, Polyvinyls",21.17,0.4
*CC(*)(C)C(=O)OC1CCC(C(C)(C)C)CC1,100.0,P040289,"Polyacrylics, Polyvinyls",48.55,1.3
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,12.5,P040290,"Polyacrylics, Polyvinyls",32.28,0.62
*CC(*)(C)C(=O)OCC(C)(C)C,38.0,P040291,"Polyacrylics, Polyvinyls",37.08,0.98
*CC(*)(C)C(=O)Oc1ccc(C(C)(C)C)cc1,91.0,P040292,"Polyacrylics, Polyvinyls",61.84,2.03
*CC(*)(CC(=O)OC)C(=O)OC,95.0,P040294,"Polyacrylics, Polyvinyls",41.22,1.28
*C(*)C(=O)OCC,13.5,P040295,"Polyacrylics, Polyvinyls",31.28,1.02
*C(*)C(=O)OC,85.75,P040296,"Polyacrylics, Polyvinyls",36.55,1.43
